id,lng,lat,weight,serviceTime
1150,116.42878594,27.71088554,13.5,5
1151,116.43252568,27.70207436,5.1,5
1152,116.42072898,27.70469606,11.4,5
1153,116.41502092,27.72005958,33.6,5
1154,116.25399254,28.02454961,67.8,5
1155,116.23997136,28.03392565,48.6,5
1156,116.24303113,28.03562309,74.4,5
1157,116.21807938,28.04526864,73.6,5
1158,116.20718035,28.04287007,50.0,5
1159,116.24284357,28.01847776,95.4,5
1160,116.23923668,28.01415677,61.8,5
1161,116.22880414,28.01820127,142.2,5
1162,116.23640274,28.01946349,73.8,5
1163,116.28792634,28.0655604,36.0,5
1164,116.27899474,28.06772587,160.2,5
1165,116.29264068,28.06593262,187.2,5
1166,116.26562118,28.0748639,64.8,5
1167,116.29979835,28.0449369,26.4,5
1168,116.29894163,28.04205916,95.4,5
1169,116.28334183,28.03984586,69.3,5
1170,116.29454166,28.03213756,80.7,5
1171,116.28557753,28.03776196,143.1,5
1172,116.29253654,28.03759137,51.6,5
1173,116.28225291,28.0533092,132.0,5
1174,116.3054531,28.05307191,124.2,5
1175,116.31110841,28.04544789,124.2,5
1176,116.30365281,28.06500632,79.5,5
1177,116.31123596,28.05791019,79.5,5
1178,116.30586969,28.05572825,73.8,5
1179,116.26867529,28.06292886,31.5,5
1180,116.26599766,28.05623248,35.1,5
1181,116.26527836,28.05201142,80.7,5
1182,116.27128819,28.06342226,114.0,5
1183,116.27160912,28.05173545,100.0,5
1184,116.27118563,28.04900708,74.3,5
1185,116.26413993,28.03910834,199.5,5
1186,116.26541507,28.06584737,59.4,5
1187,116.25949607,28.06175955,255.6,5
1188,116.25743035,28.07435267,72.9,5
1189,116.23423776,28.00805239,40.2,5
1190,116.31126132,28.03764154,46.2,5
1191,116.31140552,28.03159143,310.6,5
1192,116.25689519,28.04068455,82.5,5
1193,116.24746261,28.04249323,23.4,5
1194,116.24743288,28.03909973,23.4,5
1195,116.28047116,28.01882114,53.7,5
1196,116.27114178,28.01143003,56.7,5
1197,116.27195681,28.01765729,288.0,5
1198,116.2709842,28.0204806,65.1,5
1199,116.25571553,28.01325547,71.1,5
1200,116.28145022,28.02410526,128.1,5
1201,116.26959157,28.02622863,38.4,5
1202,116.31380904,28.01473512,169.2,5
1203,116.31308189,28.00630441,105.3,5
1204,116.30777021,28.00233702,162.6,5
1205,116.30299236,28.01402423,215.7,5
1206,116.30033723,28.00206302,129.9,5
1207,116.30901313,27.99672343,19.2,5
1208,116.30237289,27.99525672,171.6,5
1209,116.29694926,27.99061837,79.5,5
1210,116.30895132,27.99954963,49.8,5
1211,116.28477805,27.98699451,50.4,5
1212,116.28404499,28.00115773,33.0,5
1213,116.27641181,27.9956176,128.4,5
1214,116.28717039,27.98349188,21.3,5
1215,116.54962186,27.74481068,30.6,5
1216,116.54403036,27.74160768,144.0,5
1217,116.54490031,27.73719399,84.0,5
