id,lng,lat
湖西-鞠家,116.240092104714,28.1341812964835
河湖-徐家,116.246492957374,28.1387547655685
河湖-邱家,116.246428292624,28.1393118323598
河湖-西湖,116.247238636155,28.1412828314465
河湖-河湖,116.251063011868,28.1421989643366
胡家-胡家,116.263824034036,28.1357879458463
张家-张家,116.264555644195,28.1292727205074
罗针-拓湖,116.280018165575,28.1179060281562
罗针-罗针街,116.274556294891,28.1233861180449
罗针-张泉,116.277136010282,28.1231839100342
罗针-前东湖,116.281848372463,28.1254380107457
罗针-后东湖,116.280984519469,28.1276809551678
新徐-吴前城,116.278780655524,28.1313144936216
新徐-新徐,116.270793021243,28.13623560793
何栗-何栗,116.255010771047,28.146904766861
何栗-下姜,116.251889640487,28.1487872865321
城前-上游,116.247822399126,28.156293247597
城前-城前,116.246228129339,28.1585185499591
新徐-岭上,116.277148241882,28.1370627680682
丁湖一-七组,116.282484407415,28.1357525537269
北保-炉下,116.291996458514,28.1298705827646
花洲-嵇家,116.323071826879,28.1242064248804
花洲-付家,116.325356344836,28.1221433630496
花洲-许家,116.332499627041,28.1320877267889
万年-垱头,116.339782744373,28.1274307508843
艾巷-钟家,116.339430691358,28.1218224108447
万年-邓家,116.346439340597,28.1283832459347
科溪-杨铁坑,116.37172622534,28.1433740353043
科溪-科坑,116.38111409342,28.1450391112089
科溪-上李、骆家、西黄,116.376866369446,28.1413013938312
龙岗村-六-十组,116.366218693035,28.1370286469019
龙岗村-一-五组,116.363794945494,28.1337001122904
艾巷-仓下,116.349671570344,28.1184150653802
艾巷-周博巷,116.346218117719,28.114748425185
艾巷-颜家,116.344404417845,28.1150913511812
艾巷-艾家巷,116.341881066549,28.1139356385277
艾巷-胡仕,116.339237605922,28.1108464442077
艾巷-刘家,116.344124025158,28.1086847756633
支村-港头,116.353795601619,28.1071540795264
邱家-花门楼,116.348445411867,28.1033261067807
邱家-邱家,116.341148311264,28.1060646896797
邱家村-过家,116.33863431902,28.1068566085393
邱家-湖下,116.336074352569,28.1044172997517
古港-湖山,116.332094212999,28.1047642837282
古港-北港村,116.328015417902,28.1069314965502
艾巷-桥头黄,116.333000522883,28.1105174149642
艾巷-西艾,116.335545259603,28.1139344810955
艾巷-饶家,116.33451805795,28.1178818542067
唱凯-詹坊许家,116.330073789548,28.1138865251924
唱凯-磨下黄家,116.32765115089,28.1128902296289
唱凯-北山熊家,116.321565021507,28.1189905985847
浒溪-榨上张家,116.292545596263,28.104676734994
浒溪-浒溪万家,116.287915808144,28.1021186357702
顾家-陈泗巷,116.287055786121,28.1000463717392
低洲-王家,116.293925233003,28.0959493299548
低洲-涂家,116.291513363756,28.0904912959053
顾家-刘达,116.285186477681,28.0857404076306
顾家-张家,116.280365132455,28.088289614372
顾家-帅家,116.280570393619,28.0899760601706
顾家村-上顾,116.282846520946,28.094189855862
顾家-下顾,116.280438237905,28.0976249709827
顾家-地顾,116.279947262538,28.099922484373
顾家-付家,116.276344856188,28.1014614752921
鹏坊-詹家,116.271117702148,28.1009055387808
鹏坊-晒头,116.271511263324,28.0981369945578
鹏坊-黄渡,116.273256403781,28.0883691811948
鹏坊-长湖姜家,116.271643726174,28.0909530877879
鹏坊-老居,116.268652789519,28.094206501332
鹏坊-下边,116.267639116965,28.096274053308
鹏坊-新居,116.266183652694,28.0942158423417
鹏坊-东岸,116.263436030059,28.0927595983868
新郭-新郭,116.258882602755,28.1026471765906
老郭-老郭,116.256203000118,28.1050308240475
老郭-徐家,116.259056035794,28.1071558998283
老郭-程家,116.264942260983,28.1063219333332
江园-茶堂山,116.277499445012,28.1078088087773
江园-周染,116.276580480919,28.1145394881694
江园-江园,116.279589364485,28.1125753841834
罗针-洲上邓家,116.29169978553,28.111486621656
石溪-周湖熊,116.311898312673,28.1094737503072
石溪-万家,116.308116266714,28.1080336035508
石溪-吴家,116.303408051526,28.1038086514291
石溪-黄顾桥,116.302728024679,28.1010823917785
官洲-彭家,116.305125466572,28.09672152354
官洲-邓家,116.308130475793,28.0968917329219
官洲-洲沙,116.313390520822,28.0996974660088
上游-下游,116.319487691856,28.0970877724799
上游-上游,116.318049840229,28.0920107916272
上游-下熊,116.319438336731,28.090366695815
官洲-赵坊胡,116.31159318056,28.0901105592686
官洲-新基何,116.308276182083,28.0913792269353
灵山-田阪,116.301510419381,28.0877305897949
灵山-灵山,116.301830892006,28.0853593236837
官洲-姜吴陈,116.313742587757,28.0845048763478
官洲-新姜,116.31691208338,28.0857729996364
上游-肖公渡,116.318332238157,28.0834936922196
上游-西徐,116.31986521819,28.0862498286013
上游-东徐,116.323333931571,28.0855451587201
铁堡-江家,116.324966615239,28.0808213395571
铁堡-周怀,116.328401310409,28.0799531897465
铁堡-新屋,116.333665574535,28.0810200291297
铁堡-陈坊,116.334122011794,28.0855787614381
铁堡-芜湖,116.333996039202,28.0886478754371
观前-石子塘,116.340838996124,28.0943658942053
观前-黄朝户,116.335894642557,28.0943655519493
古港-徐黄,116.329589561875,28.094782144222
古港-上陈,116.324637021051,28.0962030081457
古港-横周,116.329270593925,28.0995391125573
古港-直周,116.329767265507,28.1015200185065
古港-周河陈,116.323478280536,28.102281154049
古港-何刘,116.323608960344,28.1045507597418
唱凯-钟家桥,116.316844392348,28.1093845861573
江山-周山泗,116.310960260917,28.1244041042402
江山-下江,116.314892656634,28.1256112433942
江山-前江,116.31586162315,28.1272824570732
江山-背江,116.315041574806,28.129052312135
江山-晚田,116.315218506108,28.1303499208579
江山-万坊许,116.315555949654,28.133044649955
白水-上陈,116.318506969974,28.1349964982389
江山-东李,116.314713883324,28.1349140262759
江山-山上陈,116.31082705218,28.1311425567719
江山-施坊傅,116.307383468741,28.1250131451356
游鹤-万家,116.30332217773001,28.128149629840998
游鹤-帅家,116.300652234765,28.1292539792364
北保-栎塘,116.295059087416,28.129831426352702
游鹤-前后洋,116.295244225042,28.1256576561375
北保-大房,116.29307464602199,28.122115593649003
北保-小房,116.294031335512,28.1210589397646
游鹤-刘路寺,116.30294815846099,28.122142119767
石溪-河上后周,116.301915704015,28.1149974493268
石溪-河上前周,116.304208589277,28.114255808640298
石溪-刘孟娥村,116.310853922611,28.112189433959603
石溪-张家,116.308019988108,28.109814580455698
低洲-杨家,116.29962681674499,28.0987550494344
低洲-张家,116.296112060455,28.089588699885503
观前-观前胡家,116.346457675005,28.098667116939
唱凯-玔上支家,116.31605888023898,28.1158722837224
腾桥中转站,116.552455642561,27.7858197238988
松岗-寨上,116.546703035321,27.7806647105122
松岗-下凰溪,116.538842558002,27.7781100036403
凰溪-熊家村,116.524908066979,27.7807946891917
凰溪-邹家村,116.519564754964,27.7808209069354
石塘-天井头,116.5102544338,27.773858051622
石塘-石塘,116.504782198747,27.7725924694365
白浒窑-窑上,116.500537215802,27.7833562461274
石塘-药树亭,116.501045727035,27.7862231267259
石塘-姚坊,116.495460308576,27.7793023807859
新杨-板桥,116.495731641556,27.7745712665177
新杨-新杨,116.49212330859,27.7715252573284
新杨-老杨,116.490073799231,27.7688740359379
新杨-院背,116.484238829941,27.7679019059491
新杨-西源,116.475090563759,27.7681005007643
石池-八位坑5组,116.483948246664,27.7523654322523
石池-石池3.7组,116.486585314205,27.7496327954673
石池-石池1.2.8组,116.487461102569,27.7479969417484
石池-石池4组,116.488275539344,27.7470013715178
石池-小家6组,116.496298254147,27.7571026518579
焦坑-坳上,116.504452260047,27.7582428656923
焦坑-大塘,116.505118684449,27.7483454639874
焦坑-庵前,116.512353136118,27.7554116044031
焦坑-邹家皮,116.513887807915,27.7514226206118
焦坑-麻糍窑,116.516102828459,27.7500971188217
陈家-样桥,116.521843947534,27.7500706339548
陈家-周家,116.523988487669,27.751791857414
陈家-山下陈家,116.52657210384,27.7478158084874
墩上陈家,116.530133468899,27.7437303163435
陈家-尧坊,116.531318519303,27.7412845985837
陈家-朝门里,116.532370156943,27.7398450249992
白沙-汪家4,116.525682683648,27.7405406005601
白沙-吴家,116.521402743526,27.7380782905558
集源-福堂,116.511292883055,27.7229628601473
谭下-何树肌,116.498158726846,27.7113479363096
谭下-塅背,116.49794382698,27.7095484399128
谭下-谭下,116.494868673852,27.7009464783203
谭下-东源,116.501897619497,27.7000767625347
集源-李家1,116.5139524683,27.7124214287616
集源-曾家村,116.517872130306,27.7147390374348
白沙-曾家,116.534863918089,27.7343571431506
白沙-界山村,116.536893219017,27.7315752995939
淇塘-管家,116.553445194842,27.734660478303
淇塘-淇塘,116.556098048158,27.7398337830485
淇塘-下刘,116.555229713757,27.7442654665915
淇塘-上刘,116.560834504892,27.7473549795375
凰溪-岳伏,116.54492385163,27.7534813293996
凰溪-何坑,116.531635095458,27.7610536368232
腾桥-腾桥,116.521479566704,27.7624930569751
凰溪-上凰溪,116.531463983784,27.7706233559319
松岗-松岗,116.54139993639,27.7687682201798
谢家-新坊,116.583580496648,27.7576675062155
鹏田-下傅,116.592182766355,27.7575812077138
陈坊-坑田,116.589156176648,27.7453663592016
楠木-乐家,116.605417067251,27.7514547189688
楠木-东坪,116.611850805181,27.7547208799865
楠木-楠木村,116.619524548769,27.7505565091834
符仓-符仓,116.612253608309,27.7329686346838
于家-于家,116.635895919445,27.7205593798626
楠木-廖坊,116.634581307018,27.7435675964863
红官-游源,116.634524514728,27.7663028372501
红官-邹家,116.641915174486,27.7638149649806
红官-李家,116.645307529028,27.7663492917748
红官-占家,116.649644680957,27.7623103525261
红官-官厅,116.654421675605,27.7691960642256
红官-尺上,116.660298926143,27.7688818965499
水西-何家二组,116.655072173541,27.7759538813128
水西-何家一组,116.65380737419,27.7780845293332
水西-地头,116.657088959624,27.7807478778551
水西-连家山,116.650810004157,27.7836767877455
肖家-张家,116.642839063266,27.7823701682632
肖家-付家,116.638256386497,27.7897327775065
肖家-中腰修家,116.63266507268,27.793857399972
肖家-肖家,116.629422950744,27.7954561586955
肖家-曾家,116.627034390549,27.8009290130274
荣阳-危周家,116.621361242608,27.7993910807157
许坊-下排,116.610368642618,27.7993673346324
许坊-上排,116.608893170065,27.8005945582088
许坊-翻坊,116.604595836473,27.801531715597
许坊-合头,116.616336116165,27.7921492176262
里修-姚坊,116.612670534486,27.7841034352509
里修-里修,116.617641320909,27.7765639193305
里修-东山下,116.611987235118,27.7704406441788
鹏田-彭家桥,116.601448989127,27.766236956732
鹏田-鹏田,116.60055046033,27.7621320810094
鹏田-王拓曾家,116.590638678168,27.7724156116961
松岗-下寨,116.545870187875,27.7816244548229
松岗-港背,116.537977874611,27.7877233633382
四游-瑶边4组,116.515811940482,27.7966956462792
四游-祠堂3组,116.516607129718,27.799507200138
四游-文坊2组,116.512796335763,27.8006579246506
四游-黄堂1组,116.508804984596,27.7967470582628
桥下-打铁郑家,116.500843469407,27.8098887018396
桥下-坪上游家,116.491231547991,27.8124760820603
桥下-基桥吴家,116.493012140048,27.8062054971725
石塘-龚家,116.494107495408,27.7972802116887
石塘-全家,116.483386728585,27.7882194377525
新杨-张家,116.475748773114,27.7756281498528
下龚-撮斗科周家,116.465739703006,27.7898368842384
下张-鹞源,116.447134074975,27.7956621286494
下龚-上龚,116.4682005893,27.7928519285501
下龚-中龚,116.470571636737,27.7956315628149
下龚-下龚,116.470563085668,27.8002710121943
下龚-汪家,116.471202141071,27.8075719971393
下龚-文加郄,116.471244874729,27.8116522391621
下龚-东坪王家,116.475111138658,27.8118350768595
东馆-下山梁家,116.47109349553,27.820709611957
桥下-乌墩谢家,116.483045319819,27.8231264036523
桥下-石泉饶家,116.493140828621,27.8238657305452
刘村-石前刘家,116.494443308744,27.832444481425
刘村-石前许家,116.490664534936,27.8368561694248
湖桥-黄水碓,116.512899003693,27.8333178224151
刘村-桃李张家,116.518488559902,27.8443243318361
湖桥-谢湾,116.520072873754,27.8346971827095
湖桥-里王村,116.523636090201,27.8261147026781
湖桥-外王村,116.522847257724,27.8242855128187
湖桥-张家玔,116.526986620229,27.8227445426584
湖桥-曾家村,116.525943072894,27.8282013008679
兰溪-陈家村,116.534663132571,27.8361978358724
兰溪-老周村,116.533623611147,27.8394413689689
兰溪-曾家,116.535349105711,27.8398792189144
兰溪-新周6组,116.537997896595,27.8379707597959
兰溪-黄打石村,116.541044003088,27.8502435936784
大塘-黄水碓,116.551032344426,27.845326012309
大塘-大塘1,116.558124471337,27.836163763793
文家-南塘,116.567150945693,27.8270598690179
高源-高源,116.576128341141,27.8127488846179
文家-谢家村,116.558174571859,27.8212302918228
文家-文家村,116.558052919531,27.8267224345292
文家-邓溪村,116.549485595086,27.824152135765
邓坊-邓坊1,116.538696616968,27.8158707596766
邓坊-邓坊5组,116.536207129114,27.8138648003375
邓坊-邓坊3组,116.534191425804,27.8154943799131
荣坊-泉游组,116.533912711627,27.8111121989002
荣坊-荣坊2组,116.534303243083,27.8033186311613
荣坊-荣坊3组,116.534594794983,27.8013331977052
荣坊-樟坊组,116.531131403796,27.7991810980657
松岗-窠里,116.540934871171,27.7892124764376
松岗-凰岗,116.541296235471,27.7883585644858
黄道-鹏程,116.60282749927,27.837899235696
吴山-上曾,116.609936830192,27.839472642288
吴家-吴梅,116.612696639091,27.8310471417587
吴家-新吴,116.618498938698,27.8336017301296
吴山-吴山,116.61771306587,27.8387971929983
吴山-廖家,116.617185826408,27.8403722633735
吴山-刘家,116.618591720947,27.8416222026873
黎家-高家,116.621721134804,27.8410048936852
黎家-黎家,116.622865659063,27.8423629979118
黎家-下塘,116.622248051726,27.8444208902913
吴山-付昂,116.614428853575,27.8446393097319
黄道-前玔,116.606293625174,27.8456372085927
石街-丰林,116.606069024559,27.8507956622428
石街-白洲塘,116.614203913355,27.8548356234017
石街-塅上,116.607421408106,27.8569657229095
石街-石街,116.607679152343,27.8584879833483
石街-下梗,116.60565462145,27.8595372386629
石街-祥为,116.603986173335,27.858587155551
石街-然为,116.60365053798,27.8600860834771
岭下-何家,116.596613179731,27.8632089984473
岭下-曾家,116.591677791273,27.8675285135775
岭下-何家桥,116.580369520599,27.8719644754133
岭下-饶家,116.580252362405,27.862137484828
岭下-坪上,116.584994439081,27.8637418644897
岭下-岭下,116.591557957402,27.8637191429252
岭下-高家,116.593409962031,27.8612485919818
黄道-彭家坊,116.59661542019,27.8527250961801
黄道-黄道,116.596887721319,27.8466642665776
黄道-里王,116.587852848605,27.8444944103795
黄道-羊宅陈家,116.588783123901,27.8417677149869
黄道-荷塘高家,116.583552449735,27.8418931495093
高源-方坑,116.576708939522,27.8182641190237
高源-大斜,116.580207394288,27.8178274092789
高源-上门楼,116.582008126204,27.823350690559
高源-窠里,116.580687107598,27.8237984904144
大塘-会源,116.561941913099,27.8502066031356
付家-童车口,116.569581205203,27.8693342545556
湖山-山下,116.596430899193,27.8256403234041
湖山-湖山3组,116.598517537196,27.82454123121
湖山-湖山6组,116.598602516741,27.8230427576445
湖山-湖山4组,116.601736462353,27.8212393506437
湖山-湖山5组,116.601299030132,27.8242229654302
湖山-湖山2组,116.603823037925,27.8247509124458
湖山-湖山1组,116.605479945411,27.8244340211984
吴家-老吴,116.61602905986,27.8304721687871
青泥-曾家、港下,116.616302011553,27.820550829923
青泥-燕头王家,116.614250675793,27.8185203419706
青泥-罗汉山,116.617289652878,27.8180589630581
青泥-横街上,116.616776808044,27.8158526694512
荣阳-欠背巷,116.617514011771,27.8136551452616
荣阳-旻房,116.618042942152,27.8125782983623
荣阳-郑家,116.621210314448,27.8128634614667
荣阳-奎房,116.621061133903,27.8110815030222
荣阳-娄下,116.625224689334,27.8064939547718
荣阳-则房村,116.617542180857,27.8081802064034
许坊-范家,116.608735454379,27.8048953536422
高源-彭坊周家,116.583786587379,27.7972435540365
碑背-碑背（1-5组）,116.575284999877,27.7878475521229
谢家-丁家,116.562322492637,27.7612250723318
谢家-瑶谢,116.565480365969,27.7605699864964
谢家-石井,116.575391386902,27.7583261480092
陈坊-神前,116.575597062701,27.7492818885772
陈坊-陈坊,116.576336265184,27.7455453466478
陈坊-西坑,116.578109891826,27.7405501929748
陈坊-丁家,116.579420927591,27.7372206865852
陈坊-汪家,116.574122569846,27.7337440949879
淇塘-黄甲科,116.563238929515,27.7390855135056
新安-东黄,116.464327188282,27.7496397621293
新安-岭脚下徐家,116.462192473337,27.7622850491572
抚北中转站,116.307557523985,28.0114130801111
马家-杨家,116.291771660914,28.0218805216295
马家-廖坑,116.292748076161,28.0271582820352
马家-马家,116.283249044401,28.0207176841563
马家-后岭,116.282274013222,28.023535731502
马家-石路塅,116.280876661841,28.0292740664163
展坪-何塘,116.265318139975,28.0274103756611
展坪-宋家,116.254397489811,28.0382859549607
祝岗-前坊孔家,116.258775518345,28.0418408979273
祝岗-前坊杨家,116.258803265726,28.0452339591203
祝岗-祝岗,116.268196924174,28.0435857001736
占源-古塘,116.275422089008,28.0421040606623
占源-长江上,116.282455691364,28.0520538481892
占源-詹源村,116.282878877562,28.054783591696
占源-裴桥,116.276554232084,28.0550155938144
占源-石牛,116.277272822953,28.059242837535
端溪-端溪,116.270788564743,28.0646949902803
郑坊-上赤山,116.246498820761,28.0773110987581
端溪-罗源周,116.268739304568,28.0772590806721
南塘-八都,116.276909243649,28.0778710817979
端溪-鄢家,116.27669573376,28.0688520181546
占源-朱家,116.279949782204,28.0659600473826
占源-甘家桥,116.282561477099,28.0664681181291
南塘-南塘,116.290277220635,28.0707788569972
南塘-李联,116.299233718038,28.0685554912986
南塘-彭源,116.303969446718,28.0688728737742
石港-石潭,116.31504294259,28.067778173886
石港-桥头,116.322668979436,28.0605586669858
石港-江坊,116.317269287779,28.0584637342766
石港-咀上,116.316849766323,28.0558146161953
石港-石港,116.322540694245,28.0481002883326
山下-徐窑,116.322698444976,28.0402937455244
茶山-大桥,116.310301611584,28.0449106017839
茶山-塘下,116.311162097402,28.0477739909599
茶山-丁坊孔家,116.293536405771,28.0563494826512
茶山-韩家,116.294632004557,28.0428825911653
茶山-大侧坊,116.296876202778,28.0407828712738
茶山-小侧坊,116.303864720739,28.0405373136845
茶山-张科,116.305884115899,28.0350581794945
上源-雷劈石,116.296102014195,27.9900371016841
上源-小溪桥,116.298501176223,27.9865141805507
车田-游家湾,116.296658044067,27.9807017167896
车田-王家背,116.289632150842,27.9767660567627
车田-华家,116.286977440761,27.9777423522702
白浒窑-新开基,116.283746266447,27.9729306418022
白浒窑-牛岗,116.271796538906,27.9781543905509
白浒窑-白浒窑,116.272815759242,27.9668956047431
白浒窑-二甲,116.272619934291,27.9665051804325
白浒窑-一甲,116.275875101281,27.9653022876133
白浒窑-三房,116.278965014735,27.967370281906
梁宪-下窑渡、新基上,116.278632330367,27.9597868358354
梁宪-罗坊万家,116.280813348186,27.9549660748726
梁宪-丁坊万,116.285229607164,27.9542408973722
周家-门楼万,116.288973673342,27.953119834555
周家-庵山万,116.291097742049,27.9503824340555
周家-戈邓,116.293868554025,27.948774078292
周家-凤阳王,116.300115775993,27.947776004116
周家-周上万,116.298761039228,27.9491660781323
周家-上周,116.297234789844,27.950774484305
周家-下周,116.293893043844,27.9530491744996
尧家-万家,116.291107239264,27.9614733044957
尧家-下范,116.300404371462,27.9590626287264
尧家-邓家,116.30332955415,27.9565026257481
尧家-赵家,116.299966835642,27.9627837753478
尧家-尧家,116.30195840268,27.9634792113416
尧家-新尧,116.306193024775,27.9668303291303
王家-王家,116.300715706423,27.9691256129359
上肖-肖家,116.306676363634,27.9766612655684
上肖-夏家,116.311566778619,27.9762852259012
上肖-罗家,116.314744144082,27.9747593017001
西邓-西邓,116.322283842649,27.9713632653967
西邓-上邓,116.325813465735,27.9676120954026
西邓-东邓,116.325106516359,27.9715619519415
西邓-章家,116.324436553704,27.9750420314299
上肖-许家,116.315976315049,27.9790871738974
上肖-吴家,116.311990221799,27.9802487994611
上肖-娄家,116.312940929305,27.9839373175537
上肖-万家,116.311562882639,27.9859801962515
上肖-莫家,116.312577158188,27.9892976836104
金坪-万家巷,116.314399436923,28.0168201961535
金坪-周家,116.325281149616,28.0173574492385
金坪-上黄,116.324555771301,28.0089403616121
金坪-金坪,116.31921389327,28.0050577519488
庄家-庄家,116.320403136795,28.0022518476237
庄家-新村,116.320465833918,27.9994252678436
庄家-汤家,116.313785086822,27.9980682843457
庄家-羊坡石,116.308329501979,27.9935168644385
上源-路口岭,116.287718531447,27.9986926676463
安全-株桥,116.279214912324,27.9932269091424
安全-安全新村,116.271068873086,27.9886057803299
安全-安全,116.268243004022,27.9880433848709
白浒窑-庙前,116.261861714009,27.9816013326449
中余-李榨,116.271422933506,28.0000837510178
中余-燕子窝,116.266701001824,28.000915476867
中余-中余,116.259203060776,28.0007554887104
中余-新中余,116.258587206553,28.0019973797854
中余-廖家,116.256194794175,28.0009210361405
翁坪-范家庄,116.248250427328,28.0005927625694
翁坪-杨家坊,116.252524013706,27.9937252403514
翁坪-下高,116.247872960271,27.993431780566
翁坪-上高,116.244196179456,27.9950419358028
翁坪-翁坪村,116.24181113016,27.9985710638435
翁坪-新张,116.238654653001,28.0021707259248
下余-下余,116.24567031573,28.0105791910517
占坊-谢家,116.250640764351,28.0167613264012
占坊-詹坊,116.247815926953,28.0220193847716
占坊-祝源,116.240252396517,28.020653345643
展坪-尧李,116.251354134526,28.03653527255
占坊-下山新村,116.254226085575,28.0211437279639
马家-张坑,116.267044624834,28.0161483652097
马家-黄泥塘,116.2824393435,28.0144892840646
上源-上源,116.295367061715,28.0042033228363
庄家-厂下,116.31173588932,28.0049062359375
西邓-曾家,116.325338194865,27.9775766650034
西邓-店上,116.328686039986,27.9649469180745
西邓-吴许,116.330358418437,27.9685820688842
山下-山下,116.322848111479,28.0342434872718
龙溪中转站,116.348778498972,27.7322124911028
陈园-汤家,116.349767920612,27.7245014208688
廖坊-廖坊,116.34314037026,27.7100712971039
廖坊-上阳,116.354829197178,27.7007400212425
廖坊-赵家,116.339198346125,27.6930288006615
廖坊-陈张,116.343650274306,27.6812369132102
排上-危家,116.360255416593,27.6927568069422
排上-符家,116.369065017952,27.6927350012601
排上-下湾,116.376756878061,27.6937087766319
排上-排上,116.380688648245,27.6908923275569
排上-汪叶,116.388724750094,27.6925452480288
旨荣-地藏寺,116.402426463793,27.6916893607088
旨荣-下窠刘家,116.411955002261,27.6935062591106
旨荣-周家,116.408608460805,27.6892520614594
旨荣-田西,116.412394923252,27.6756062041239
旨荣-艾家排,116.418334340573,27.6720124259854
旨荣-源里,116.416580944275,27.6692666653655
旨荣-源里西排,116.417563612945,27.6662174301908
娄家-娄家,116.448752546889,27.6662495657904
娄家-塅背,116.4531415903,27.6683193665912
娄家-饶子华,116.454664669061,27.6639654312696
娄家-大阳斜,116.453664456806,27.6619290495934
南际-里南际,116.472786590955,27.6616852452607
南坑-南坑,116.473847418453,27.6614211798079
南际-外南际,116.479242673026,27.6618788562256
大雷-朱家源,116.47652329631,27.6447110146056
大雷-大雷,116.462545564139,27.6416368622498
大雷-安山,116.454067255471,27.6348603346963
小雷-大泉,116.450322080811,27.6314468469524
小雷-下小雷,116.459128996879,27.6259635245485
小雷-上小雷,116.461416469197,27.6241152777838
小雷-坑口,116.456613763441,27.6210986431484
小雷-余坊,116.467068465056,27.6058832198474
山陂-港下,116.470462202233,27.5640627369328
山陂-怡乐,116.46571196059,27.5624153380662
山陂-许家山,116.467168585076,27.5585159682552
山陂-茶坑,116.470405145648,27.5489315727568
山陂-梅树舍,116.479246306231,27.5215605109646
山陂-上山,116.495366133488,27.5306244991789
山陂-旱田,116.492262639176,27.5427388256534
山陂-山陂,116.489411920502,27.55125815348
泽泉-石狮头,116.498340724725,27.5700310326311
泽泉-泽泉,116.502410258347,27.5780929252777
泽泉-下中源,116.49770975321,27.5791210239957
泽泉-桐木,116.497530190721,27.5853852653922
泽泉-小岭,116.517631536505,27.5871177963389
泽泉-黄连坑,116.494784696005,27.5993535966893
庄前-小枥,116.491580291761,27.6231357011107
庄前-刘家源,116.50396424138,27.6272283142542
庄前-庄前,116.510112236098,27.6320012546174
茅排居委会,116.517810694367,27.6296149619341
茅排-茅排,116.518040516547,27.6285139917503
茅排-坪中山,116.516451762401,27.6213127903055
茅排-沙坪,116.527640827058,27.6295210595251
茅排-东坑,116.522793085769,27.6305896466206
茅排-黄家塅,116.515702663888,27.6346439669254
茅排-黄家,116.514455849188,27.6371215545074
茅排-东源排,116.513395786698,27.6415103744149
茅排-里外科,116.515320047866,27.6464352250163
庄前-太平排,116.507225481383,27.6406180672363
庄前-店前,116.505611013867,27.6423981534228
庄前-殿前科,116.505524867367,27.6441312161561
庄前-上兴堡,116.502178722442,27.6471819601499
南坑-际下,116.489931893223,27.6643634588376
南际-棋盘岭,116.500042894759,27.672930612278
谭下-张家,116.496652332752,27.6809484257935
南际-院背,116.492112278816,27.6774029774167
南坑-攸源岭,116.474388180942,27.6781021987248
娄浒-周家,116.466180383278,27.6993014870858
娄浒-新沧泉,116.463013768356,27.69811041344
娄浒-老沧泉,116.458845728389,27.6981324969902
娄浒-墩上,116.462552905148,27.701859914907
娄浒-袁家,116.470955396079,27.7067398477661
娄浒-汪家,116.464262951282,27.7080252723464
荣垦-娄山寺,116.458905467342,27.7139162416885
何岭-神岭,116.452845295738,27.72790750758
新街-余家,116.440296915291,27.7137374539342
新街-干坑,116.444040309171,27.7048558572078
棠下-上街,116.444857148722,27.6923209449856
棠下-下街,116.444900640653,27.6905627397972
莲源-黄家,116.437821210111,27.6827264632473
棠下-黑山,116.4328771848,27.6936466437175
新街-菡头,116.43559230304,27.7029540784976
新街-黎家排,116.432209754313,27.7077017564242
天泉-老洪,116.423012801734,27.7067736913188
天泉-斋堂,116.417984664841,27.7078173222581
天泉-石桥下,116.418412445801,27.7143169999382
新街-新街村,116.431333428497,27.7155331917094
荣山-筒车桥,116.42649749331,27.7231674990999
上陈-行树下,116.422336834174,27.7226676982853
上陈-油山,116.419278522599,27.7299253420389
上陈-上陈,116.414862001299,27.7344898120144
上陈-中陈,116.41267414549,27.7396339940838
上陈-下陈,116.408726313443,27.7460323067367
上陈-何家,116.42459201657,27.7394686432681
何岭-院庄,116.44182967648,27.739568581924
何岭-何岭,116.450409857232,27.7438401676303
新安-张家,116.454745150315,27.7487331702249
新安-王家,116.452301671079,27.7525695261017
付家-傅家2,116.438647493554,27.7613919855504
田南-艾家,116.437934069668,27.7643604114501
田南-龚家,116.427645086595,27.7636449417042
田南-许姚,116.424207872387,27.7678370811007
郑家-江家,116.409125840681,27.7601797370932
郑家-黎家,116.40710804716,27.7602067024635
郑家-揭家,116.405799471945,27.7578094051479
曾陆-张坊,116.386732055464,27.7573351612931
曾陆-陈黎,116.37871830837,27.7537976423763
曾陆-塘下,116.370917882823,27.7465909667636
曾陆-田南,116.377315920686,27.7449880112306
光荣-田西,116.38796350185,27.7387410139626
光荣-门里,116.394142297561,27.7341493221348
新村-新村,116.393284239219,27.7319738298018
光荣-田东,116.390882796747,27.7314643390678
新村-院坑,116.392961802135,27.7153842364285
光荣-下高池,116.377458658369,27.7248442218677
光荣-上高池,116.366386751009,27.7214956717187
陈园-吴家,116.355793508578,27.7235247224123
司尧-墩上,116.328309900425,27.7372876642042
司尧-熊家、湾上,116.32427289039,27.7392893535476
龙溪-余坊,116.311499079467,27.7327632779208
龙溪-皱家,116.307092310677,27.7318592585536
龙溪-樟瑶,116.307339628064,27.7207213787479
龙溪-下街,116.299536853638,27.7169785757921
易家-易家,116.300810865606,27.726924259936
易家-上中邓,116.297099662659,27.7384071684075
易家-鹰咀石,116.301692934872,27.7378371490632
易家-河东,116.302525201405,27.742480143926
竹叶-上姜,116.305748958249,27.7540001380022
竹叶-隔田,116.307364427089,27.7577726111514
梅溪-梅溪,116.310121772943,27.7594545191442
梅溪-楼下,116.306415725515,27.7624018474828
梅溪-堆上,116.306145900283,27.7640294398245
竹叶-竹叶、黄家,116.30319701344,27.759981384972
竹叶-新姜,116.291099286528,27.7512186915092
金坑-丰山,116.270550085515,27.7328319602683
