id,lng,lat,route,order,weight
竹叶-上姜,116.305748958249,27.7540001380022,2.0,11.0,0.09
竹叶-隔田,116.307364427089,27.7577726111514,2.0,12.0,0.108
梅溪-梅溪,116.310121772943,27.7594545191442,2.0,13.0,0.6195
梅溪-楼下,116.306415725515,27.7624018474828,2.0,14.0,0.0366
梅溪-堆上,116.306145900283,27.7640294398245,2.0,15.0,0.1509
竹叶-竹叶、黄家,116.30319701344,27.759981384972,2.0,16.0,0.126
竹叶-新姜,116.291099286528,27.7512186915092,2.0,17.0,0.0336
金坑-丰山,116.270550085515,27.7328319602683,2.0,18.0,0.0402
金坑-陈坊坑,116.261120022825,27.7549233795035,2.0,19.0,0.0576
栖源-邓家,116.264590616651,27.769598976252,2.0,20.0,0.0405
栖源-秋山,116.266677979448,27.7756934343733,2.0,21.0,0.0336
