id,lng,lat,route,order,weight
后坊-背刘,116.311978312563,27.8934582670252,4.0,28.0,0.09
黄湾-黄铁湾,116.302231080286,27.8942577392199,4.0,29.0,0.333
下庄-下庄,116.293856677444,27.8887216614885,4.0,30.0,0.3126
下庄-古罗坪,116.290484752422,27.8864925539762,4.0,31.0,0.0804
罗田-榨下,116.286632342598,27.8840822869987,4.0,32.0,0.129
刘家-刘家,116.252279948807,27.9296251554034,5.0,1.0,0.0948
乐家-巷口,116.261615621199,27.9320885257354,5.0,2.0,0.1086
乐家-里阮,116.26263034902,27.9334333980624,5.0,3.0,0.1134
乐家-阮家,116.259970024491,27.9357085834199,5.0,4.0,0.0594
乐家-乐家、姚家,116.261508374021,27.9366840017917,5.0,5.0,0.1128
乐家-胡家,116.267449813952,27.9368493975556,5.0,6.0,0.0327
乐家-桥头,116.272432816761,27.9366437034537,5.0,7.0,0.03
东梁-黄家,116.273054808453,27.9438838444973,5.0,8.0,0.0585
梁宪-尧官城,116.27674892814,27.9477802440559,5.0,9.0,0.05
东梁-东梁,116.272233947065,27.9493624715646,5.0,10.0,0.1164
东梁-下屋,116.269014932245,27.949233778673,5.0,11.0,0.0795
东梁-上屋,116.266085531314,27.9484306055096,5.0,12.0,0.0618
西廨-朱家,116.266884697728,27.9435329738635,5.0,13.0,0.1
西廨-邱家,116.259396268392,27.9469880080163,5.0,14.0,0.0681
西廨-西家渡,116.259619633838,27.9451056617266,5.0,15.0,0.0777
西廨-上屋吴,116.260259882064,27.9434583245845,5.0,16.0,0.0497
西廨-桥头吴、段里吴,116.260120313631,27.9413703725365,5.0,17.0,0.1029
乐家-彭家,116.25851768579,27.9401753683605,5.0,18.0,0.1467
刘家-徐程,116.252477224617,27.9382184996144,5.0,19.0,0.1074
刘家-新居上,116.248521975182,27.9391154632772,5.0,20.0,0.0588
祝坊-朱皮,116.24812784813,27.9434860605511,5.0,21.0,0.0609
祝坊-磨下,116.24843378274,27.9520763026336,5.0,22.0,0.162
西廨-郑家、郭家,116.260213724012,27.954889578324,5.0,23.0,0.045
杨家-上杨,116.263822857973,27.9586924542481,5.0,24.0,0.0462
杨家-九房,116.263648084483,27.9602867083944,5.0,25.0,0.0603
杨家-七房,116.265538600537,27.9593893059131,5.0,26.0,0.0942
杨家-前下杨,116.267272266255,27.9616918504671,5.0,27.0,0.1026
杨家-背下杨,116.268179723012,27.9605113024313,5.0,28.0,0.0426
东梁-付家,116.270408117203,27.9535854520845,5.0,29.0,0.0801
东梁-梁道,116.271840811637,27.9530450277946,5.0,30.0,0.0876
梁宪-祝家,116.275534680807,27.9560538433437,5.0,31.0,0.0753
梁宪-梁宪,116.279354408811,27.9525875461279,5.0,32.0,0.0354
梁宪-付家,116.283660969372,27.9503324279454,5.0,33.0,0.0307
梁宪-陈家山,116.282672507112,27.946784062933,5.0,34.0,0.05
丁家-大路丁家,116.282177345614,27.9416443744108,5.0,35.0,0.0852
丁家-塘城丁家,116.285232949755,27.9407327392865,5.0,36.0,0.0642
丁家-熊家,116.289450154595,27.9400464447164,5.0,37.0,0.2064
河西街-李家,116.296478106794,27.9434824497082,5.0,38.0,0.0468
河西街-河西街,116.297940357556,27.9426150396968,5.0,39.0,0.1206
河西街-黎家,116.295982433317,27.9394960905615,5.0,40.0,0.1056
河西街-罗家,116.297143493335,27.9373620239315,5.0,41.0,0.072
河西街-下黄,116.293531473009,27.935619052973,5.0,42.0,0.0534
丁家-黄锡村,116.282594737466,27.9346977139736,5.0,43.0,0.2961
仓下-阮家,116.274001951563,27.9281403531111,5.0,44.0,0.0207
仓下-杉岭,116.267859515109,27.9245708402313,5.0,45.0,0.0492
仓下-詹司,116.266110687476,27.9186666157506,5.0,46.0,0.0687
仓下-七里源,116.259427272098,27.9074037343582,6.0,1.0,0.0498
仓下-仓下,116.262811808854,27.9150378355218,6.0,2.0,0.0792
塘湾-下程,116.251941014315,27.9234862132247,6.0,3.0,0.2796
塘湾-中程,116.247784389631,27.923879192235,6.0,4.0,0.3072
塘湾-胡家,116.24604594968,27.9186473540016,6.0,5.0,0.0312
塘湾-戈家,116.244403193633,27.9145558980849,6.0,6.0,0.0672
曾家-吴家,116.242007998161,27.9145223200064,6.0,7.0,0.0774
曾家-刘家,116.240400037598,27.9186347204534,6.0,8.0,0.1806
曾家-曾家,116.235072060676,27.9160691217892,6.0,9.0,0.1836
曾家-詹家,116.230296431712,27.9129089278689,6.0,10.0,0.0957
曾家-万家,116.229797326752,27.9198979799782,6.0,11.0,0.0482
曾家-杨树湖,116.233783154595,27.9207138295605,6.0,12.0,0.03
曾家-戴家,116.236876650211,27.9223787193536,6.0,13.0,0.04
官田-张家,116.229018958349,27.9285707758777,6.0,14.0,0.1617
官田-潘黄,116.231065387921,27.9319950671819,6.0,15.0,0.0864
官田-熊司,116.226801299113,27.9348366973522,6.0,16.0,0.0198
官田-岗上,116.23768449515,27.9412309444005,6.0,17.0,0.024
林源-招塘,116.300295695667,27.9323700120747,6.0,18.0,0.0742
园石-园石,116.281183710393,27.8872458222117,6.0,19.0,0.3744
园石-上章,116.28147994952,27.8840374100358,6.0,20.0,0.0924
罗田-花家,116.287309463363,27.8805162608355,6.0,21.0,0.1374
罗田-曾家,116.285153103521,27.8803830675893,6.0,22.0,0.1854
东溪-詹家洲,116.278679744364,27.8734982767123,6.0,23.0,0.0798
东溪-东溪洲,116.279019957261,27.8660259329944,6.0,24.0,0.5979
棠溪-棠铺涵,116.269207322925,27.866051738635,6.0,25.0,0.2166
棠溪-瓦脊上,116.267187900342,27.8683788150345,6.0,26.0,0.1095
棠溪-里黄,116.264655923666,27.8712358586164,6.0,27.0,0.0828
