id,lng,lat,route,order,weight
大岗-大岗村,116.185489788807,28.1576951213589,2.0,56.0,0.0705
大岗-林家,116.181962958789,28.1528275002007,2.0,57.0,0.039
大岗-蜀源,116.185882970219,28.151692906269,2.0,58.0,0.0798
大岗-郭家,116.18761035145,28.1475229201558,2.0,59.0,0.0548
大岗-河溪,116.190565043698,28.1445601078851,2.0,60.0,0.0543
大岗-北坑,116.196597009799,28.1467410963163,2.0,61.0,0.0375
乔山--上辛,116.203482207454,28.1357034195162,2.0,62.0,0.1047
山胡-塔坑,116.210583475732,28.1422529819531,2.0,63.0,0.0342
山胡-浮石,116.214716241349,28.1414084576605,2.0,64.0,0.0915
池溪-张家,116.219114411232,28.1274923121924,2.0,65.0,0.0636
大科-老荣,116.193031511784,28.0979808771295,3.0,1.0,0.0642
大田-李店,116.187706668642,28.0950050689807,3.0,2.0,0.0387
大田-库岭,116.186813633297,28.0960608554294,3.0,3.0,0.0315
大田-南源,116.183892502557,28.0929430497606,3.0,4.0,0.0657
大田-田中,116.183918123331,28.0974775474748,3.0,5.0,0.0657
大田-大科,116.187151450138,28.1009214163508,3.0,6.0,0.0666
大田-西坑,116.181531640872,28.1016660479695,3.0,7.0,0.0447
大田-上甘,116.177635081378,28.099211818342,3.0,8.0,0.1197
西田-瑶坊,116.16837853051,28.1078253009661,3.0,9.0,0.0354
岭西-上岭西,116.15827098083,28.0959251726832,3.0,10.0,0.0396
岭西-下岭西,116.159639325358,28.093075584655,3.0,11.0,0.0963
岭西-后泽,116.164463072687,28.0937204063322,3.0,12.0,0.1308
岭西-淘村,116.169411023385,28.0843067758856,3.0,13.0,0.1146
圳口-恩坊,116.154224601575,28.0735048035093,3.0,14.0,0.1419
圳口-刘家山,116.15550265546,28.0629887449309,3.0,15.0,0.0537
黄源-才溪,116.147265920966,28.0548059782906,3.0,16.0,0.0429
黄源-石咀上,116.157462006517,28.0489740849276,3.0,17.0,0.0414
圳口-杨塘,116.157557062829,28.0585191417984,3.0,18.0,0.0351
圳口-新开基,116.161220639367,28.0593953405538,3.0,19.0,0.0348
圳口-前吴,116.169159465402,28.0649531656195,3.0,20.0,0.0348
圳口-王家、福源,116.171543619025,28.0653892917392,3.0,21.0,0.1239
圳口-后吴,116.170189555283,28.0633402588242,3.0,22.0,0.0918
圳口-易前,116.165873683458,28.0569461029747,3.0,23.0,0.0393
黄源-佳源,116.168363801798,28.0515473327709,3.0,24.0,0.1056
东坊-东坊,116.175927994679,28.0477951922647,3.0,25.0,0.0852
东坊-邱巷,116.185870829773,28.0483539618098,3.0,26.0,0.1146
东坊-墈头,116.191754065086,28.0449230287707,3.0,27.0,0.0837
东坊-枧下,116.184512434219,28.0554568750155,3.0,28.0,0.0738
桐源-念路,116.187162291402,28.0613244302954,3.0,29.0,0.0435
圳口-上桐源,116.18367956282,28.0729011447558,3.0,30.0,0.0258
桐源-桐源,116.189841415362,28.0745554316185,3.0,31.0,0.369
水源-路下,116.196557850272,28.0624101602385,3.0,32.0,0.0723
水源-吴坊,116.198733638638,28.0580529524333,3.0,33.0,0.0858
水源-水源,116.201599790326,28.0542901744316,3.0,34.0,0.1053
水源-岭下,116.211249260871,28.0537227567061,3.0,35.0,0.1146
水源-下张村,116.2096158332,28.0661679558371,3.0,36.0,0.1206
桐源-黄溪,116.205808217846,28.0727213240693,3.0,37.0,0.2106
郑坊-新高洲,116.221919737083,28.0688528811653,3.0,38.0,0.0519
郑坊-长城,116.224436131327,28.074033753904,3.0,39.0,0.0261
党溪-党溪,116.224596687027,28.0848088154315,3.0,40.0,0.2568
池溪-南田,116.220441294795,28.0964323013694,3.0,41.0,0.195
大田-新荣,116.203438634533,28.0955605815498,3.0,42.0,0.0363
新塘-新塘,116.206952996903,28.098949195146,3.0,43.0,0.0852
新塘-翁坊,116.204954204768,28.10589146127,3.0,44.0,0.1149
新塘-里高,116.203382840434,28.1092116293946,3.0,45.0,0.0699
新塘-外高,116.208455248197,28.1078338017823,4.0,1.0,0.0306
池溪-池溪,116.220535603677,28.1103654123526,4.0,2.0,0.2715
池溪-许渡,116.224681458585,28.1147599522553,4.0,3.0,0.09
塘东-高洲,116.235336768372,28.1098538320758,4.0,4.0,0.0675
塘东-徐家,116.235314813558,28.1083109171499,4.0,5.0,0.0792
塘东-运上,116.238396663196,28.1059072392505,4.0,6.0,0.0561
塘东-塘西,116.236872792075,28.0995498746597,4.0,7.0,0.0372
塘东-艾家,116.235861919109,28.0941825774713,4.0,8.0,0.1248
塘东-塘东,116.241707400168,28.0975406602723,4.0,9.0,0.2541
塘东-何家岭,116.248425117341,28.090787370946,4.0,10.0,0.0834
塘东-王泥塘,116.245207535757,28.0901063500492,4.0,11.0,0.0306
塘东-邹家,116.245247693223,28.0875175035291,4.0,12.0,0.0483
郑坊-汪家村,116.237715548735,28.0851107854298,4.0,13.0,0.153
郑坊-周家村,116.233728066827,28.0806554685523,4.0,14.0,0.0864
郑坊-桐石坑,116.234546579686,28.0739100475221,4.0,15.0,0.1122
郑坊-下赤山,116.242096991416,28.0802576269934,4.0,16.0,0.1746
青坑-青坑,116.259116797337,28.0786607699766,4.0,17.0,0.7488
郑坊-外源,116.253037794763,28.0595081141563,4.0,18.0,0.132
郑坊-里源,116.250398884269,28.0582445539351,4.0,19.0,0.027
展坪-大埠,116.229541222377,28.0476400166148,4.0,20.0,0.0736
展坪-徐坊,116.218656094482,28.0452812223436,4.0,21.0,0.05
岭西-付源,116.146358844776,28.1017823400057,4.0,22.0,0.1209
岭西-罗马下,116.151107554712,28.1048429776962,4.0,23.0,0.033
